z_pen,force_z
0.91448,0.6839
0.89719,0.6839
0.89719,0.6839
0.8764,0.6839
0.85904,0.6839
0.84868,0.6839
0.84868,0.6839
0.83132,0.6839
0.81403,0.6839
0.79667,0.6839
0.79667,0.6839
0.77588,0.6839
0.75852,0.6839
0.72387,0.6839
0.69965,0.6839
0.67886,0.6839
0.67886,0.6839
0.6615,0.6839
0.64414,0.6839
0.62685,0.6839
0.62685,0.6839
0.60606,0.6839
0.58177,0.7308
0.56441,0.7308
0.54705,0.7308
0.52283,0.7308
0.50197,0.7308
0.48468,0.7308
0.46039,0.7308
0.4396,0.7308
0.37016,0.7308
0.3528,0.7308
0.32851,0.7308
0.32851,0.74315
0.30772,0.74315
0.28343,0.74315
0.26264,0.74315
0.23828,0.74315
0.21399,0.74315
0.1932,0.74315
0.16884,0.74315
0.16884,0.74315
0.14112,0.74315
0.14112,0.74315
0.11676,0.74315
0.09597,0.74315
0.07161,0.74315
0.04389,0.74315
0.01953,0.74315
0.01953,0.74315
-0.00826,0.74315
-0.03262,0.74315
-0.06041,0.74315
-0.06041,0.74315
-0.07777,0.74315
-0.10556,0.7574
-0.12992,0.7574
-0.15764,0.7574
-0.15764,0.7574
-0.18207,0.7574
-0.18207,0.7574
-0.20986,0.7574
-0.23422,0.7574
-0.26201,0.7574
-0.28637,0.7574
-0.28637,0.7574
-0.32116,0.7574
-0.34559,0.7574
-0.34559,0.7574
-0.37338,0.7574
-0.40117,0.7574
-0.4256,0.7574
-0.45339,0.7574
-0.45339,0.7574
-0.48118,0.7574
-0.50561,0.7574
-0.5404,0.7574
-0.5404,0.7574
-0.56483,0.7574
-0.59262,0.7574
-0.62041,0.7574
-0.64484,0.7574
-0.64484,0.7574
-0.6797,0.7574
-0.70749,0.7574
-0.70749,0.7574
-0.73199,0.7574
-0.75978,0.7574
-0.75978,0.7574
-0.79464,0.7574
-0.81907,0.78035
-0.84693,0.78035
-0.84693,0.78035
-0.90622,0.78035
-0.93408,0.78035
-0.96187,0.78035
-0.98637,0.78035
-1.02123,0.78035
-1.02123,0.78035
-1.04573,0.78035
-1.07359,0.78035
-1.10138,0.78035
-1.10138,0.78035
-1.13631,0.78035
-1.16081,0.78035
-1.16081,0.78035
-1.18867,0.78035
-1.21646,0.78035
-1.2481,0.78035
-1.27589,0.78035
-1.27589,0.78035
-1.30375,0.78035
-1.32832,0.78035
-1.36318,0.78035
-1.39104,0.78035
-1.41561,0.78035
-1.41561,0.78035
-1.44347,0.78035
-1.4784,0.78035
-1.50297,0.7768
-1.53076,0.7768
-1.53076,0.7768
-1.55862,0.7768
-1.59362,0.7768
-1.61819,0.7768
-1.61819,0.7768
-1.64605,0.7768
-1.67391,0.7768
-1.69848,0.7768
-1.69848,0.7768
-1.73341,0.7768
-1.76127,0.7768
-1.78913,0.7768
-1.81377,0.7768
-1.8487,0.7768
-1.87663,0.7768
-1.90449,0.7768
-1.90449,0.7768
-1.92906,0.83165
-1.95692,0.83165
-1.95692,0.83165
-1.99192,0.83165
-2.04442,0.83165
-2.07942,0.83165
-2.107322,0.83165
-2.107322,0.83165
-2.135203,0.83165
-2.163077,0.83165
-2.198091,0.83165
-2.222745,0.83165
-2.222745,0.83165
-2.250626,0.83165
-2.285654,0.83165
-2.313535,0.83165
-2.341416,0.83165
-2.373238,0.83165
-2.401126,0.83165
-2.429014,0.83165
-2.429014,0.83165
-2.464063,0.83165
-2.491951,0.86125
-2.551696,0.86125
-2.551696,0.86125
-2.586752,0.86125
-2.614654,0.86125
-2.642549,0.86125
-2.677619,0.86125
-2.702329,0.86125
-2.702329,0.86125
-2.7374074,0.86125
-2.7653101,0.86125
-2.800394611,0.86125
-2.8354837,0.86125
-2.8633899,0.86125
-2.895312,0.86125
-2.923228,0.86125
-2.958326,0.88475
-2.986242,0.88475
-2.986242,0.88475
-3.021354,0.88475
-3.053309,0.88475
-3.053309,0.88475
-3.081225,0.88475
-3.116351,0.88475
-3.151477,0.88475
-3.151477,0.88475
-3.1794,0.88475
-3.21139,0.88475
-3.24653,0.88475
-3.27446,0.88475
-3.27446,0.88475
-3.341618,0.88475
-3.404716,0.88475
-3.436748,0.88475
-3.436748,0.88475
-3.471923,0.88475
-3.499867,0.88475
-3.53192,0.88475
-3.53192,0.88475
-3.56713,0.88475
-3.59506,0.88475
-3.62712,0.88475
-3.66233,0.88475
-3.69026,0.88475
-3.72239,0.88475
-3.72239,0.88475
-3.7576,0.88475
-3.78553,0.88475
-3.81766,0.90985
-3.81766,0.90985
-3.84566,0.90985
-3.87779,0.90985
-3.913,0.90985
-3.94093,0.90985
-3.97313,0.90985
-4.00106,0.90985
-4.03326,0.90985
-4.03326,0.90985
-4.06126,0.90985
-4.09339,0.90985
-4.09339,0.90985
-4.12139,0.90985
-4.15359,0.90985
-4.18159,0.90985
-4.18159,0.90985
-4.20651,0.90985
-4.24179,0.90985
-4.26671,0.90985
-4.29471,0.90985
-4.31963,0.90985
-4.31963,0.90985
-4.37983,0.90985
-4.37983,0.90985
-4.40783,0.9472
-4.43282,0.9472
-4.45774,0.9472
-4.48574,0.9472
-4.48574,0.9472
-4.54601,0.9472
-4.54601,0.9472
-4.571,0.9472
-4.59599,0.9472
-4.62399,0.9472
-4.62399,0.9472
-4.64898,0.9472
-4.66662,0.9472
-4.69469,0.9472
-4.69469,0.9472
-4.71968,0.9472
-4.74467,1.0132
-4.79766,1.0132
-4.81537,1.0132
-4.84337,1.0132
-4.84337,1.0132
-4.86836,1.0132
-4.89335,1.0132
-4.91106,1.0132
-4.91106,1.0132
-4.93605,1.0132
-4.95677,1.0132
-4.95677,1.0132
-4.98183,1.0132
-5.00682,1.0132
-5.02453,1.0132
-5.04959,1.0132
-5.04959,1.0132
-5.06723,1.0132
-5.0953,1.0132
-5.11301,1.0132
-5.11301,1.0132
-5.138,1.0132
-5.15571,1.0132
-5.19848,1.0132
-5.19848,1.00955
-5.21619,1.00955
-5.24125,1.00955
-5.25896,1.00955
-5.27667,1.00955
-5.27667,1.00955
-5.30173,1.00955
-5.31944,1.00955
-5.33715,1.00955
-5.33715,1.00955
-5.35486,1.00955
-5.37992,1.00955
-5.37992,1.00955
-5.39469,1.00955
-5.4124,1.00955
-5.43011,1.00955
-5.44782,1.00955
-5.46553,1.00955
-5.49066,1.00955
-5.49066,1.00955
-5.52307,1.00955
-5.54085,1.00955
-5.55856,1.00955
-5.57333,1.00955
-5.59104,1.00955
-5.60875,1.00955
-5.62352,1.00955
-5.62352,1.00955
-5.6413,1.00955
-5.65901,1.0449
-5.67378,1.0449
-5.69149,1.0449
-5.70185,1.0449
-5.71662,1.0449
-5.7344,1.0449
-5.76695,1.0449
-5.78466,1.0449
-5.80244,1.0449
-5.80244,1.0449
-5.81721,1.0449
-5.82757,1.0449
-5.84528,1.0449
-5.84528,1.0449
-5.86012,1.0449
-5.87783,1.0449
-5.89561,1.0449
-5.89561,1.0449
-5.91045,1.0449
-5.92816,1.0449
-5.93852,1.0449
-5.95336,1.0449
-5.95336,1.0449
-5.97114,1.0449
-5.98885,1.08305
-6.00663,1.08305
-6.02147,1.08305
-6.03925,1.08305
-6.05696,1.08305
-6.05696,1.08305
-6.07474,1.08305
-6.12514,1.08305
-6.12514,1.08305
-6.14292,1.08305
-6.15776,1.08305
-6.15776,1.08305
-6.17554,1.08305
-6.19332,1.08305
-6.2111,1.08305
-6.2111,1.08305
-6.22888,1.08305
-6.24372,1.08305
-6.2615,1.08305
-6.27928,1.08305
-6.30448,1.08305
-6.30448,1.08305
-6.32233,1.08305
-6.33717,1.08305
-6.35495,1.08305
-6.38015,1.08305
-6.38015,1.08305
-6.398,1.08305
-6.41578,1.08305
-6.43811,1.08305
-6.45589,1.08305
-6.47367,1.08305
-6.47367,1.08305
-6.49894,1.08305
-6.51672,1.08305
-6.54199,1.1501
-6.54199,1.1501
-6.5569,1.1501
-6.57468,1.1501
-6.57468,1.1501
-6.59995,1.1501
-6.6178,1.1501
-6.6178,1.1501
-6.64307,1.1501
-6.68325,1.1501
-6.70103,1.1501
-6.7263,1.1501
-6.7263,1.1501
-6.75164,1.1501
-6.76655,1.1501
-6.79182,1.1501
-6.79182,1.1501
-6.80967,1.1501
-6.83494,1.1501
-6.85279,1.1501
-6.87813,1.1501
-6.90053,1.1501
-6.91838,1.1501
-6.94365,1.1501
-6.94365,1.1501
-6.9615,1.1501
-6.98684,1.1501
-7.01218,1.1501
-7.02716,1.1501
-7.0525,1.1501
-7.09569,1.1501
-7.09569,1.1501
-7.12103,1.1501
-7.13888,1.1501
-7.16135,1.1501
-7.16135,1.1795
-7.18669,1.1795
-7.20454,1.1795
-7.22995,1.1795
-7.22995,1.1795
-7.2478,1.1795
-7.27314,1.1795
-7.29099,1.1795
-7.31353,1.1795
-7.35679,1.1795
-7.37464,1.1795
-7.40005,1.1795
-7.40005,1.1795
-7.42546,1.1795
-7.44331,1.1795
-7.46872,1.1795
-7.46872,1.1795
-7.48657,1.1795
-7.50449,1.1795
-7.52703,1.1795
-7.52703,1.1795
-7.55244,1.1795
-7.57036,1.1795
-7.57036,1.1795
-7.58821,1.1795
-7.61362,1.1795
-7.63154,1.17925
-7.65695,1.17925
-7.65695,1.17925
-7.67487,1.17925
-7.70028,1.17925
-7.7182,1.17925
-7.74361,1.17925
-7.7644,1.17925
-7.78981,1.17925
-7.80773,1.17925
-7.83314,1.17925
-7.85106,1.23715
-7.87654,1.23715
-7.89446,1.23715
-7.89446,1.23715
-7.91987,1.23715
-7.98119,1.23715
-7.98119,1.23715
-8.00947,1.23715
-8.02739,1.23715
-8.05287,1.23715
-8.07079,1.23715
-8.09627,1.23715
-8.12175,1.23715
-8.14247,1.23715
-8.14247,1.23715
-8.16795,1.23715
-8.21142,1.23715
-8.21142,1.23715
-8.2369,1.23715
-8.25482,1.2366
-8.25482,1.2366
-8.2831,1.2366
-8.30109,1.2366
-8.32657,1.2366
-8.32657,1.2366
-8.35205,1.2366
-8.37004,1.2366
-8.39552,1.2366
-8.42387,1.2366
-8.44179,1.2366
-8.46734,1.2366
-8.49282,1.2366
-8.51081,1.2366
-8.53629,1.2366
-8.56184,1.2366
-8.58739,1.2366
-8.60538,1.2366
-8.60538,1.2366
-8.63093,1.2366
-8.65921,1.2366
-8.6772,1.2366
-8.6772,1.2366
-8.70275,1.2366
-8.7283,1.29265
-8.7283,1.29265
-8.74629,1.29265
-8.77184,1.29265
-8.79739,1.29265
-8.79739,1.29265
-8.81538,1.29265
-8.84093,1.29265
-8.88447,1.29265
-8.91009,1.29265
-8.93564,1.29265
-8.95363,1.29265
-8.95363,1.29265
-8.97925,1.29265
-8.99724,1.29265
-9.02279,1.29265
-9.04078,1.29265
-9.04078,1.29265
-9.0664,1.29265
-9.08929,1.33805
-9.10728,1.33805
-9.1329,1.33805
-9.15089,1.33805
-9.15089,1.33805
-9.16888,1.33805
-9.1945,1.33805
-9.21249,1.33805
-9.23811,1.33805
-9.2561,1.33805
-9.27409,1.33805
-9.29971,1.33805
-9.31504,1.33805
-9.33303,1.33805
-9.35865,1.33805
-9.35865,1.33805
-9.37664,1.33805
-9.3947,1.33805
-9.41269,1.33805
-9.43068,1.33805
-9.45364,1.33805
-9.45364,1.33805
-9.47163,1.33805
-9.48969,1.33805
-9.50768,1.33805
-9.52567,1.33805
-9.54373,1.33805
-9.56172,1.33805
-9.57705,1.33805
-9.59504,1.33805
-9.6131,1.33805
-9.63109,1.33805
-9.63109,1.33805
-9.64915,1.33805
-9.66448,1.33805
-9.66448,1.33805
-9.68247,1.33805
-9.70053,1.33805
-9.71852,1.33805
-9.71852,1.33805
-9.73385,1.33805
-9.75191,1.33805
-9.75191,1.33805
-9.76227,1.33805
-9.78033,1.33805
-9.78033,1.33805
-9.79566,1.33805
-9.814,1.33805
-9.8315,1.33805
-9.8392,1.33805
-9.8574,1.33805
-9.8574,1.33805
-9.8756,1.33805
-9.891,1.33805
-9.9015,1.33805
-9.919,1.33805
-9.919,1.33805
-9.9344,1.33805
-9.9526,1.33805
-9.9631,1.33805
-9.9631,1.35835
-9.9785,1.35835
-9.9967,1.35835
-10.0065,1.35835
-10.0065,1.35835
-10.0219,1.35835
-10.0324,1.35835
-10.0324,1.35835
-10.0478,1.35835
-10.066,1.35835
-10.0737,1.35835
-10.0919,1.35835
-10.1171,1.35835
-10.1325,1.35835
-10.143,1.35835
-10.1584,1.35835
-10.1689,1.35835
-10.1843,1.35835
-10.1948,1.35835
-10.2102,1.35835
-10.2207,1.35835
-10.2207,1.35835
-10.2284,1.35835
-10.2459,1.35835
-10.2536,1.35835
-10.2536,1.35835
-10.2718,1.35835
-10.2795,1.35835
-10.2872,1.35835
-10.3054,1.35835
-10.3131,1.35835
-10.3131,1.35835
-10.3236,1.35835
-10.339,1.3568
-10.339,1.3568
-10.3495,1.3568
-10.3572,1.3568
-10.3572,1.3568
-10.3726,1.3568
-10.3824,1.3568
-10.3908,1.3568
-10.3985,1.3568
-10.3985,1.3568
-10.4083,1.3568
-10.4237,1.3568
-10.4237,1.3568
-10.4314,1.3568
-10.4419,1.3568
-10.4419,1.3568
-10.4573,1.3568
-10.4678,1.3568
-10.4755,1.3568
-10.4832,1.49435
-10.4832,1.49435
-10.5014,1.49435
-10.5091,1.49435
-10.5196,1.49435
-10.5196,1.49435
-10.5273,1.49435
-10.535,1.49435
-10.535,1.49435
-10.5455,1.49435
-10.5532,1.49435
-10.5532,1.49435
-10.5791,1.49435
-10.5868,1.49435
-10.5868,1.49435
-10.5966,1.49435
-10.6043,1.49435
-10.6043,1.49435
-10.6225,1.49435
-10.6225,1.49435
-10.6302,1.49435
-10.6407,1.49435
-10.6484,1.49435
-10.6589,1.49435
-10.6589,1.49435
-10.6666,1.49435
-10.6743,1.49435
-10.6848,1.49435
-10.6925,1.49435
-10.6925,1.49435
-10.7002,1.49435
-10.703,1.49435
-10.703,1.49435
-10.7107,1.49435
-10.7289,1.49435
-10.7366,1.49435
-10.7366,1.50055
-10.7366,1.50055
-10.7548,1.50055
-10.7548,1.50055
-10.7702,1.50055
-10.7723,1.50055
-10.7877,1.50055
-10.7877,1.50055
-10.7982,1.50055
-10.8059,1.50055
-10.8136,1.50055
-10.8136,1.50055
-10.8241,1.50055
-10.8318,1.50055
-10.8395,1.50055
-10.8395,1.50055
-10.85,1.50055
-10.8577,1.50055
-10.8682,1.50055
-10.8759,1.50055
-10.8759,1.50055
-10.8836,1.50055
-10.8941,1.50055
-10.9018,1.50055
-10.9018,1.50055
-10.9123,1.50055
-10.9277,1.50055
-10.9354,1.50055
-10.9459,1.50055
-10.9536,1.5022
-10.9536,1.5022
-10.9613,1.5022
-10.9718,1.5022
-10.9872,1.5022
-10.9949,1.5022
-10.9949,1.5022
-11.0054,1.5022
-11.0131,1.5022
-11.0285,1.5022
-11.0467,1.5022
-11.0544,1.5022
-11.0544,1.5022
-11.0698,1.5022
-11.0803,1.5022
-11.088,1.5022
-11.1034,1.5022
-11.1139,1.5022
-11.1139,1.49825
-11.1216,1.49825
-11.1293,1.49825
-11.1447,1.49825
-11.1552,1.49825
-11.1629,1.49825
-11.1783,1.49825
-11.1783,1.49825
-11.1888,1.49825
-11.1965,1.49825
-11.1965,1.49825
-11.2119,1.49825
-11.2224,1.49825
-11.2301,1.49825
-11.2301,1.49825
-11.2378,1.49825
-11.256,1.49825
-11.2644,1.49825
-11.2742,1.49825
-11.2742,1.49825
-11.2903,1.49825
-11.298,1.49825
-11.298,1.49825
-11.3078,1.49825
-11.3162,1.49825
-11.3337,1.49825
-11.3337,1.49825
-11.3421,1.49825
-11.3519,1.5132
-11.368,1.5132
-11.3757,1.5132
-11.3862,1.5132
-11.4016,1.5132
-11.4016,1.5132
-11.4121,1.5132
-11.4198,1.5132
-11.4303,1.5132
-11.4562,1.5132
-11.4639,1.5132
-11.4744,1.5132
-11.4898,1.5132
-11.5003,1.5132
-11.5003,1.5132
-11.508,1.5132
-11.5262,1.5132
-11.5262,1.5132
-11.5339,1.5132
-11.5444,1.5132
-11.5542,1.5132
-11.5703,1.5132
-11.5703,1.5132
-11.5801,1.5132
-11.5885,1.5132
-11.5885,1.5132
-11.5983,1.5132
-11.6144,1.56585
-11.6242,1.56585
-11.6326,1.56585
-11.6424,1.56585
-11.6424,1.56585
-11.6585,1.56585
-11.669,1.56585
-11.6788,1.56585
-11.6788,1.56585
-11.697,1.56585
-11.7131,1.56585
-11.7131,1.56585
-11.7229,1.56585
-11.7313,1.56585
-11.7411,1.56585
-11.7411,1.56585
-11.7488,1.56585
-11.7593,1.56585
-11.7593,1.59275
-11.7754,1.59275
-11.7852,1.59275
-11.7936,1.59275
-11.8013,1.59275
-11.8118,1.59275
-11.8118,1.59275
-11.8293,1.59275
-11.8454,1.59275
-11.8454,1.59275
-11.8636,1.59275
-11.8636,1.59275
-11.8713,1.59275
-11.8818,1.59275
-11.8895,1.59275
-11.8895,1.59275
-11.8972,1.59275
-11.9077,1.59275
-11.9154,1.59275
-11.9154,1.59275
-11.9231,1.59275
-11.9308,1.59275
-11.9413,1.5982
-11.9413,1.5982
-11.949,1.5982
-11.9672,1.5982
-11.9672,1.5982
-11.9749,1.5982
-11.9833,1.5982
-11.9833,1.5982
-11.991,1.5982
-11.991,1.5982
-12.0015,1.5982
-12.0092,1.5982
-12.0169,1.5982
-12.0169,1.5982
-12.0246,1.5982
-12.0246,1.5982
-12.0274,1.5982
-12.0351,1.5982
-12.0428,1.5982
-12.0505,1.5982
-12.0505,1.5982
-12.061,1.5982
-12.061,1.60085
-12.0687,1.60085
-12.0687,1.60085
-12.0764,1.60085
-12.0848,1.60085
-12.0869,1.60085
-12.0946,1.60085
-12.103,1.60085
-12.1107,1.60085
-12.1107,1.60085
-12.1107,1.60085
-12.1184,1.60085
-12.1261,1.60085
-12.1261,1.60085
-12.1366,1.60085
-12.1366,1.60085
-12.1443,1.60085
-12.1443,1.60085
-12.152,1.60085
-12.1597,1.60085
-12.1681,1.60085
-12.1681,1.60085
-12.1758,1.60085
-12.1835,1.60085
-12.194,1.6138
-12.194,1.6138
-12.2017,1.6138
-12.2094,1.6138
-12.2094,1.6138
-12.2171,1.6138
-12.2171,1.6138
-12.2255,1.6138
-12.2332,1.6138
-12.2332,1.6138
-12.2409,1.6138
-12.2514,1.6138
-12.2591,1.6138
-12.2591,1.6138
-12.2591,1.6138
-12.2668,1.6138
-12.2745,1.6138
-12.2745,1.6138
-12.2829,1.6138
-12.2906,1.61545
-12.3011,1.61545
-12.3165,1.61545
-12.3242,1.61545
-12.3319,1.61545
-12.3403,1.61545
-12.3501,1.61545
-12.3585,1.61545
-12.3662,1.61545
-12.3662,1.61545
-12.3816,1.61545
-12.3893,1.61545
-12.3998,1.6193
-12.4075,1.6193
-12.4159,1.6193
-12.4341,1.6193
-12.4418,1.6193
-12.4495,1.6193
-12.4649,1.6193
-12.4838,1.6193
-12.4992,1.6193
-12.5097,1.6193
-12.5251,1.6193
-12.5251,1.6193
-12.5328,1.6193
-12.551,1.6193
-12.5594,1.6193
-12.5594,1.6193
-12.5748,1.6193
-12.5853,1.6193
-12.6007,1.6193
-12.6112,1.64075
-12.6112,1.64075
-12.6273,1.64075
-12.635,1.64075
-12.6532,1.64075
-12.6532,1.64075
-12.677,1.64075
-12.6952,1.64075
-12.7029,1.64075
-12.7211,1.64075
-12.7288,1.64075
-12.7288,1.64075
-12.7449,1.64075
-12.7554,1.64075
-12.7708,1.64075
-12.7708,1.64075
-12.789,1.64075
-12.7967,1.64075
-12.8128,1.64075
-12.8128,1.64075
-12.8233,1.64075
-12.8387,1.69175
-12.8492,1.69175
-12.8492,1.69175
-12.8653,1.69175
-12.873,1.69175
-12.873,1.69175
-12.8912,1.69175
-12.8989,1.69175
-12.9171,1.69175
-12.9437,1.69175
-12.9514,1.69175
-12.9696,1.69175
-12.9773,1.69175
-12.9773,1.69175
-12.9934,1.69175
-13.0039,1.69175
-13.0116,1.69175
-13.0116,1.69175
-13.0298,1.69175
-13.0375,1.69715
-13.0557,1.69715
-13.0557,1.69715
-13.0641,1.69715
-13.0739,1.69715
-13.0739,1.69715
-13.09,1.69715
-13.1005,1.69715
-13.1082,1.69715
-13.1264,1.69715
-13.1348,1.69715
-13.1348,1.69715
-13.1446,1.69715
-13.153,1.69715
-13.1712,1.70175
-13.1789,1.70175
-13.1789,1.70175
-13.1894,1.70175
-13.2076,1.70175
-13.2153,1.70175
-13.2258,1.70175
-13.2335,1.70175
-13.2524,1.70175
-13.2601,1.70175
-13.2601,1.70175
-13.2706,1.70175
-13.2783,1.70175
-13.2965,1.70175
-13.3042,1.70175
-13.3147,1.70175
-13.3231,1.70175
-13.3413,1.70175
-13.3413,1.70175
-13.349,1.70175
-13.3595,1.70175
-13.3672,1.70175
-13.3672,1.70425
-13.3854,1.70425
-13.3938,1.70425
-13.4036,1.70425
-13.4036,1.70425
-13.4197,1.70425
-13.4302,1.70425
-13.4379,1.70425
-13.4561,1.70425
-13.4561,1.70425
-13.4645,1.70425
-13.4743,1.70425
-13.4981,1.70425
-13.5086,1.70425
-13.5086,1.70425
-13.5086,1.70425
-13.5247,1.70425
-13.5352,1.70425
-13.5429,1.70425
-13.5429,1.70425
-13.559,1.70425
-13.5688,1.70425
-13.5688,1.70425
-13.5849,1.70425
-13.5954,1.70425
-13.6031,1.70425
-13.6192,1.70425
-13.6192,1.70425
-13.6297,1.70425
-13.6451,1.70425
-13.6556,1.70425
-13.6556,1.70425
-13.6633,1.70425
-13.6794,1.70425
-13.6899,1.70425
-13.706,1.70425
-13.7137,1.70425
-13.7137,1.70425
-13.7319,1.70425
-13.7396,1.70425
-13.7501,1.70425
-13.7662,1.71835
-13.7662,1.71835
-13.7739,1.71835
-13.7921,1.71835
-13.8005,1.71835
-13.8082,1.71835
-13.8264,1.71835
-13.8264,1.71835
-13.8348,1.71835
-13.8425,1.71835
-13.8607,1.71835
-13.8684,1.71835
-13.8768,1.71835
-13.895,1.71835
-13.9027,1.77775
-13.9188,1.77775
-13.9293,1.77775
-13.937,1.77775
-13.9531,1.77775
-13.9636,1.77775
-13.9636,1.77775
-13.9713,1.77775
-13.9818,1.77775
-13.9979,1.77775
-14.0056,1.77775
-14.0056,1.77775
-14.0161,1.77775
-14.0322,1.77775
-14.0399,1.77775
-14.0504,1.77775
-14.0504,1.77775
-14.0581,1.77775
-14.0763,1.77775
-14.0847,1.77775
-14.0924,1.77775
-14.1106,1.77775
-14.1106,1.77775
-14.119,1.77775
-14.1288,1.77775
-14.1449,1.77775
-14.1554,1.77775
-14.1554,1.81395
-14.1631,1.81395
-14.182,1.81395
-14.182,1.81395
-14.1897,1.81395
-14.2002,1.81395
-14.2002,1.81395
-14.2163,1.81395
-14.2261,1.81395
-14.2345,1.81395
-14.2345,1.81395
-14.2527,1.81395
-14.2604,1.81395
-14.2793,1.81395
-14.287,1.81395
-14.287,1.81395
-14.2975,1.81395
-14.3157,1.81395
-14.3241,1.81395
-14.3241,1.81395
-14.3423,1.81395
-14.35,1.81395
-14.35,1.81395
-14.3682,1.81395
-14.3766,1.81395
-14.3948,1.81395
-14.4053,1.81395
-14.4053,1.81395
-14.4214,1.82935
-14.4312,1.82935
-14.4473,1.82935
-14.4578,1.82935
-14.4578,1.82935
-14.476,1.82935
-14.5026,1.82935
-14.5208,1.82935
-14.5208,1.82935
-14.5292,1.82935
-14.5474,1.82935
-14.5635,1.82935
-14.5635,1.82935
-14.574,1.82935
-14.5894,1.82935
-14.6083,1.82935
-14.6083,1.82935
-14.6181,1.82935
-14.6342,1.82935
-14.6342,1.82935
-14.6524,1.82935
-14.6629,1.82935
-14.6629,1.82935
-14.679,1.82935
-14.6972,1.82935
-14.7056,1.82935
-14.7056,1.82935
-14.7238,1.82935
-14.7504,1.82935
-14.7686,1.82935
-14.7847,1.82935
-14.7847,1.82935
-14.7952,1.84365
-14.8113,1.84365
-14.8295,1.84365
-14.8372,1.84365
-14.8372,1.84365
-14.8561,1.84365
-14.8715,1.84365
-14.882,1.84365
-14.882,1.84365
-14.8981,1.84365
-14.9163,1.84365
-14.9247,1.84365
-14.9247,1.84365
-14.9429,1.84365
-14.959,1.84365
-14.9695,1.84365
-14.9856,1.84365
-15.0038,1.84165
-15.0038,1.84165
-15.0115,1.84165
-15.0381,1.84165
-15.0381,1.84165
-15.0542,1.84165
-15.0724,1.84165
-15.0724,1.84165
-15.0808,1.84165
-15.0969,1.84165
-15.1151,1.84165
-15.1151,1.84165
-15.1228,1.84165
-15.1417,1.84165
-15.1417,1.84165
-15.1494,1.84165
-15.1655,1.8414
-15.176,1.8414
-15.1921,1.8414
-15.1998,1.8414
-15.2187,1.8414
-15.2264,1.8414
-15.2264,1.8414
-15.2425,1.8414
-15.2502,1.8414
-15.2691,1.8414
-15.2691,1.8414
-15.2768,1.8414
-15.2929,1.8414
-15.3034,1.8414
-15.3034,1.8414
-15.3195,1.8414
-15.3272,1.8414
-15.3433,1.8414
-15.3538,1.8414
-15.3538,1.85115
-15.3622,1.85115
-15.3783,1.85115
-15.386,1.85115
-15.4042,1.85115
-15.4042,1.85115
-15.4203,1.85115
-15.4392,1.85115
-15.4469,1.85115
-15.4469,1.85115
-15.4714,1.85115
-15.4812,1.85115
-15.4973,1.85115
-15.5057,1.85115
-15.5239,1.85115
-15.5323,1.85115
-15.54,1.85115
-15.54,1.85115
-15.5589,1.85115
-15.5666,1.85115
-15.5666,1.85115
-15.5904,1.85115
-15.6009,1.85115
-15.617,1.85115
-15.6254,1.85115
-15.6359,1.85115
-15.652,1.85115
-15.652,1.85115
-15.6597,1.85115
-15.6786,1.85115
-15.6863,1.85115
-15.6863,1.85115
-15.7045,1.85115
-15.7129,1.85115
-15.729,1.85115
-15.7472,1.85115
-15.7556,1.85115
-15.7556,1.85115
-15.7738,1.85115
-15.7899,1.85115
-15.8088,1.85115
-15.8088,1.85465
-15.8249,1.85465
-15.8431,1.85465
-15.8592,1.85465
-15.8774,1.85465
-15.8858,1.85465
-15.904,1.85465
-15.9201,1.85465
-15.9201,1.85465
-15.9306,1.85465
-15.9467,1.85465
-15.9656,1.85465
-15.9656,1.85465
-15.9733,1.85465
-15.9922,1.85465
-15.9922,1.85465
-16.0104,1.85465
-16.0265,1.85465
-16.0265,1.85465
-16.0447,1.85465
-16.0615,1.9419
-16.0713,1.9419
-16.0902,1.9419
-16.0902,1.9419
-16.1245,1.9419
-16.1245,1.9419
-16.1434,1.9419
-16.1616,1.9419
-16.1966,1.9419
-16.2148,1.9419
-16.233,1.9419
-16.2519,1.9419
-16.268,1.9419
-16.268,1.9419
-16.2862,1.9419
-16.3051,1.9419
-16.3233,1.9419
-16.3233,1.9419
-16.3499,1.9419
-16.366,1.9419
-16.3849,1.9419
-16.4031,1.9419
-16.4031,1.9419
-16.422,1.9419
-16.4402,1.9437
-16.4563,1.9437
-16.4829,1.9437
-16.5018,1.9437
-16.5018,1.9437
-16.52,1.9437
-16.5382,1.9437
-16.5655,1.9437
-16.5837,1.9437
-16.5837,1.9437
-16.5998,1.9437
-16.6187,1.9437
-16.6369,1.9437
-16.6551,1.98385
-16.6551,1.98385
-16.6817,1.98385
-16.7006,1.98385
-16.7188,1.98385
-16.7356,1.98385
-16.7622,1.98385
-16.7804,1.98385
-16.7993,1.98385
-16.7993,1.98385
-16.8175,1.98385
-16.8336,1.98385
-16.8525,1.98385
-16.8791,1.98385
-16.8973,1.98385
-16.8973,1.98385
-16.9134,1.98385
-16.9323,1.98385
-16.9505,1.98385
-16.9505,1.98385
-16.9694,1.98385
-16.9855,1.98385
-16.9855,1.98385
-17.0037,1.98385
-17.031,1.98385
-17.0492,1.98775
-17.0653,1.98775
-17.0842,1.98775
-17.1024,1.98775
-17.1024,1.98775
-17.1213,1.98775
-17.1374,1.98775
-17.1556,1.98775
